element_type,osmid,geometry
node,5827972442,POINT (-0.0070877 51.543313)
node,5827972443,POINT (-0.0069352 51.543404)
node,5827972444,POINT (-0.0067828 51.5434951)
node,5828020149,POINT (-0.0063308 51.5434658)
node,5828020150,POINT (-0.0060316 51.5435091)
node,5828020152,POINT (-0.0066241 51.5432844)
node,5828020153,POINT (-0.0063208 51.5433596)
node,5828020156,POINT (-0.0064145 51.543118)
node,5828020157,POINT (-0.006547 51.5430482)
node,5828020158,POINT (-0.0066795 51.5429784)
node,5828020159,POINT (-0.006812 51.5429087)
node,5828020160,POINT (-0.0071246 51.5429852)
node,5828020161,POINT (-0.0069445 51.5428389)
node,5828020162,POINT (-0.0070953 51.5428526)
node,5828117942,POINT (-0.0085017 51.542326)
node,5828117943,POINT (-0.0083486 51.5424415)
node,5828117980,POINT (-0.0067693 51.5427386)
node,5828192856,POINT (-0.0066239 51.5436843)
node,5828193800,POINT (-0.0090006 51.543962)
node,5828193801,POINT (-0.0088064 51.5440778)
node,5829896168,POINT (-0.1480747 51.3575256)
node,5829896183,POINT (-0.1448222 51.3583668)
node,5829896184,POINT (-0.1446657 51.3584017)
node,5831004055,POINT (-0.0824028 51.4709652)
node,5837607085,POINT (-0.1933888 51.4928563)
node,5838769586,POINT (-0.1178408 51.523586)
node,5839838485,POINT (-0.1818734 51.4952466)
node,5842196048,POINT (-0.0578646 51.4801635)
node,5842529129,POINT (-0.0510473 51.4262317)
node,5842529170,POINT (-0.0558708 51.4271992)
node,5842529171,POINT (-0.0520059 51.4260573)
node,5842529178,POINT (-0.0505642 51.4258982)
node,5842530002,POINT (-0.0454802 51.4255791)
node,5842530006,POINT (-0.0445215 51.42556)
node,5848644694,POINT (-0.0049588 51.5540481)
node,5849085974,POINT (-0.3325106 51.5848049)
node,5849105372,POINT (0.179863 51.5768961)
node,5849105373,POINT (0.1856974 51.5745123)
node,5852334010,POINT (-0.0889262 51.3809074)
node,5852363599,POINT (-0.0869488 51.3803069)
node,5853956142,POINT (-0.0868743 51.3800748)
node,5855830148,POINT (-0.1516042 51.5087664)
node,5857390336,POINT (-0.0524549 51.5066676)
node,5857437388,POINT (-0.1295416 51.5150661)
node,5860685585,POINT (-0.1815571 51.4730692)
node,5868196715,POINT (-0.0780037 51.5108433)
node,5876977484,POINT (-0.3727821 51.5138016)
node,5882192466,POINT (-0.0875151 51.5041545)
node,5888396785,POINT (-0.1689547 51.5244767)
node,5890195001,POINT (-0.0978955 51.3993714)
node,5890537957,POINT (-0.1005948 51.4032456)
node,5893336988,POINT (-0.2053356 51.5162028)
node,5894428754,POINT (-0.1757263 51.5118848)
node,5895852208,POINT (0.008282 51.5610525)
node,5896742656,POINT (-0.0255695 51.5661734)
node,5899373585,POINT (-0.1350223 51.5163303)
node,5909124436,POINT (-0.1529098 51.5074084)
node,5909124437,POINT (-0.1523237 51.50717)
node,5910469872,POINT (0.0013346 51.36906)
node,5911469633,POINT (-0.00674 51.6060446)
node,5913600282,POINT (-0.0082746 51.5760602)
node,5920047823,POINT (-0.1285245 51.5241823)
node,5921219885,POINT (-0.1357946 51.5152482)
node,5921834585,POINT (-0.1454437 51.5072855)
node,5921940110,POINT (-0.1442553 51.5079445)
node,5921995686,POINT (-0.222796 51.4817421)
node,5922272556,POINT (-0.1745029 51.6277211)
node,5924359471,POINT (-0.0773423 51.503514)
node,5924359472,POINT (-0.0777772 51.5037975)
node,5924359949,POINT (-0.0774559 51.5034051)
node,5926051590,POINT (-0.3813811 51.5933134)
node,5927984591,POINT (-0.1451164 51.5067349)
node,5927998977,POINT (-0.1450753 51.5066651)
node,5928468908,POINT (-0.109998 51.5518348)
node,5938180216,POINT (-0.1458992 51.5060226)
node,5938622093,POINT (-0.1004936 51.3256837)
node,5938625415,POINT (-0.0898621 51.5189931)
node,5938625416,POINT (-0.0896797 51.5190022)
node,5938937295,POINT (-0.14664 51.5061822)
node,5941022582,POINT (-0.1463744 51.5066813)
node,5941322046,POINT (-0.1737037 51.3566141)
node,5941786859,POINT (-0.1465149 51.506548)
node,5941845938,POINT (-0.1469213 51.5066229)
node,5942570967,POINT (-0.2303207 51.5311202)
node,5942570968,POINT (-0.2302174 51.531101)
node,5943462687,POINT (-0.1135094 51.4982585)
node,5943494585,POINT (-0.141571 51.5084278)
node,5943494785,POINT (-0.1370851 51.5205745)
node,5943495285,POINT (-0.1243945 51.5110097)
node,5943507485,POINT (-0.1220317 51.5107609)
node,5943700601,POINT (-0.1472202 51.506456)
node,5944221385,POINT (-0.1516497 51.5150947)
node,5947797513,POINT (-0.1464386 51.5063457)
node,5950389377,POINT (-0.1478115 51.5062715)
node,5955648754,POINT (-0.0654556 51.3832955)
node,5957707498,POINT (-0.0511053 51.3742371)
node,5958170398,POINT (-0.0498017 51.3747076)
node,5958170404,POINT (-0.0495375 51.374469)
node,5958170405,POINT (-0.049622 51.3744556)
node,5959453013,POINT (-0.0471302 51.3749523)
node,5959693686,POINT (-0.1341599 51.5110656)
node,5959929171,POINT (-0.0301016 51.3697675)
node,5960715927,POINT (-0.1478277 51.5044212)
node,5961454998,POINT (-0.0993061 51.546702)
node,5962673179,POINT (-0.1912324 51.5499045)
node,5963785894,POINT (-0.138651 51.5176105)
node,5968022761,POINT (-0.1501366 51.5051193)
node,5968549796,POINT (-0.0332345 51.3767516)
node,5968549798,POINT (-0.0330797 51.3767683)
node,5968549800,POINT (-0.0328803 51.3767832)
node,5970915399,POINT (-0.1501387 51.5055369)
node,5970976399,POINT (-0.1501139 51.5045477)
node,5980616505,POINT (-0.1574141 51.5024206)
node,5984516266,POINT (-0.1625693 51.5014291)
node,5987729548,POINT (-0.1622735 51.5011472)
node,5994270580,POINT (-0.0742784 51.5142353)
node,6001605237,POINT (-0.4368541 51.481438)
node,6002002173,POINT (-0.1667735 51.4988131)
node,6005094231,POINT (-0.01032 51.5088898)
node,6016243285,POINT (-0.1282428 51.5137256)
node,6019685654,POINT (-0.0192336 51.5062855)
node,6019685657,POINT (-0.0183725 51.5060902)
node,6019687351,POINT (-0.0180473 51.50606)
node,6023146191,POINT (-0.1881283 51.5136942)
node,6029527787,POINT (-0.1266944 51.5148812)
node,6034012004,POINT (-0.1630728 51.4047542)
node,6036818762,POINT (-0.1738916 51.4994917)
node,6036818763,POINT (-0.1740456 51.4990874)
node,6036983837,POINT (-0.0380651 51.4756202)
node,6040200890,POINT (-0.0774072 51.5033799)
node,6050608742,POINT (-0.1797483 51.5001837)
node,6050888686,POINT (-0.025558 51.5440975)
node,6051260486,POINT (-0.1451549 51.5158119)
node,6055613226,POINT (-0.0050868 51.5542532)
node,6066714468,POINT (-0.0739535 51.5595242)
node,6069351968,POINT (-0.0924327 51.4738855)
node,6069351969,POINT (-0.0925156 51.4738623)
node,6080168856,POINT (-0.2187505 51.5058952)
node,6080168857,POINT (-0.2193571 51.5060595)
node,6080372406,POINT (-0.2229569 51.51004)
node,6080372408,POINT (-0.2230384 51.5097882)
node,6082053667,POINT (-0.1269881 51.5360259)
node,6082094043,POINT (-0.1272063 51.5357903)
node,6082094044,POINT (-0.1269612 51.5358145)
node,6082546389,POINT (-0.1259492 51.5130893)
node,6082897372,POINT (-0.0827165 51.5257723)
node,6083555591,POINT (-0.167131 51.3722019)
node,6083716195,POINT (-0.1552793 51.3792664)
node,6085897676,POINT (-0.104023 51.5357376)
node,6090219486,POINT (-0.411056 51.4792614)
node,6090685492,POINT (-0.0901397 51.5053783)
node,6090852285,POINT (-0.1478941 51.50624)
node,6091047886,POINT (-0.0166113 51.4513126)
node,6091111487,POINT (-0.0854504 51.5024702)
node,6091111586,POINT (-0.1180129 51.5200874)
node,6093256441,POINT (-0.1486694 51.3601481)
node,6093564400,POINT (-0.1527957 51.3663051)
node,6104174586,POINT (-0.2815313 51.5620178)
node,6106646885,POINT (-0.126327 51.5070186)
node,6106667285,POINT (-0.1307519 51.5130289)
node,6109518639,POINT (-0.0260263 51.4917603)
node,6109649787,POINT (-0.1669784 51.4974138)
node,6110242624,POINT (-0.1360828 51.5165154)
node,6110384627,POINT (-0.1377078 51.518432)
node,6110809085,POINT (-0.0987677 51.5605238)
node,6110944186,POINT (0.0057961 51.5525418)
node,6113542085,POINT (-0.1267959 51.5178993)
node,6113971524,POINT (-0.1239225 51.5210865)
node,6119525970,POINT (0.0249705 51.5479444)
node,6119888182,POINT (0.0246439 51.5490305)
node,6121423490,POINT (-0.1502535 51.3614448)
node,6124197575,POINT (-0.2440429 51.4563433)
node,6126093886,POINT (-0.1211783 51.5310328)
node,6139082840,POINT (-0.055621 51.5465773)
node,6139641685,POINT (-0.2358801 51.4930767)
node,6139709886,POINT (-0.3965998 51.5754532)
node,6140872152,POINT (-0.1739268 51.4949056)
node,6142124767,POINT (-0.126399 51.5349224)
node,6142562733,POINT (-0.08687 51.5128692)
node,6166931186,POINT (-0.2217167 51.5071142)
node,6172166085,POINT (-0.1405484 51.5193021)
node,6172166086,POINT (-0.1404183 51.5193272)
node,6172604060,POINT (-0.1394094 51.5206336)
node,6173754810,POINT (-0.1287528 51.5099994)
node,6175373491,POINT (-0.1408659 51.5188779)
node,6180299776,POINT (-0.1432915 51.5218271)
node,6187181184,POINT (-0.1325496 51.5106002)
node,6202912807,POINT (-0.1458071 51.5169799)
node,6203862101,POINT (-0.1870385 51.4402379)
node,6213108777,POINT (-0.1975013 51.5413026)
node,6222593449,POINT (-0.0773307 51.5036323)
node,6222730322,POINT (-0.2268821 51.5135978)
node,6223376118,POINT (-0.3055019 51.4136868)
node,6223381308,POINT (-0.3053431 51.4128784)
node,6224687785,POINT (-0.1279617 51.5168538)
node,6231732750,POINT (-0.1951277 51.5711515)
node,6235132677,POINT (-0.1214626 51.5813421)
node,6235132679,POINT (-0.1213397 51.5814123)
node,6239921178,POINT (-0.0664712 51.5081677)
node,6244092013,POINT (-0.1590081 51.4937968)
node,6245019486,POINT (-0.1369494 51.5131983)
node,6247142377,POINT (-0.0807572 51.5221385)
node,6252645684,POINT (0.1121716 51.3937597)
node,6255364830,POINT (-0.1329428 51.5103311)
node,6258685171,POINT (-0.1289099 51.5125723)
node,6260770599,POINT (-0.4265235 51.5021271)
node,6261773164,POINT (-0.0822317 51.5232798)
node,6261831786,POINT (-0.0817079 51.5000643)
node,6262219785,POINT (-0.0666395 51.4656263)
node,6266638934,POINT (-0.1675427 51.479052)
node,6269939585,POINT (-0.2541613 51.492905)
node,6279366915,POINT (-0.1277727 51.5242979)
node,6279366920,POINT (-0.1265614 51.5231705)
node,6288330983,POINT (-0.1513222 51.5221631)
node,6289904154,POINT (-0.1245441 51.5479242)
node,6292171460,POINT (-0.3713491 51.5742528)
node,6292630630,POINT (-0.151054 51.518165)
node,6293651613,POINT (-0.0958595 51.6312711)
node,6293651617,POINT (-0.0960258 51.6311146)
node,6293653481,POINT (-0.0957817 51.6318888)
node,6293653588,POINT (-0.0960392 51.6315375)
node,6295567432,POINT (-0.0987127 51.6265005)
node,6295568734,POINT (-0.1048972 51.6223871)
node,6295568740,POINT (-0.1051211 51.6220832)
node,6296952615,POINT (-0.1510741 51.5166867)
node,6298646460,POINT (-0.150638 51.5179532)
node,6298646461,POINT (-0.1504003 51.5178792)
node,6298693188,POINT (-0.1511694 51.5180383)
node,6298762613,POINT (-0.150835 51.5178625)
node,6299031592,POINT (-0.1521271 51.5160567)
node,6301711614,POINT (-0.1049548 51.6251239)
node,6303191529,POINT (-0.151518 51.5174139)
node,6306940350,POINT (-0.1910754 51.5012637)
node,6308118911,POINT (-0.0191584 51.4532974)
node,6311423744,POINT (-0.0560864 51.4273958)
node,6312040159,POINT (-0.1538253 51.517822)
node,6312152707,POINT (-0.155337 51.5177822)
node,6312941152,POINT (-0.1120547 51.4625475)
node,6313634653,POINT (-0.1532203 51.5183469)
node,6315307786,POINT (-0.1520632 51.5182475)
node,6322030900,POINT (0.1321283 51.411296)
node,6323326381,POINT (-0.1519776 51.5201326)
node,6325296506,POINT (-0.1538346 51.5186457)
node,6326648144,POINT (-0.1546867 51.5196141)
node,6328420015,POINT (0.1397149 51.4327585)
node,6329070745,POINT (-0.0450341 51.4921428)
node,6331429189,POINT (-0.0927197 51.5048484)
node,6334269773,POINT (-0.2204439 51.5497973)
node,6337178431,POINT (0.1232989 51.4128461)
node,6338253687,POINT (-0.1566674 51.5207099)
node,6338253688,POINT (-0.1566242 51.5206339)
node,6339009273,POINT (-0.1560661 51.5205021)
node,6339919610,POINT (-0.0992199 51.5051841)
node,6341029722,POINT (-0.1555232 51.5206249)
node,6345003061,POINT (-0.1459305 51.4830397)
node,6345003062,POINT (-0.1460853 51.483144)
node,6345003063,POINT (-0.1470715 51.4832766)
node,6345003064,POINT (-0.1470724 51.4829699)
node,6345003066,POINT (-0.1470655 51.4830903)
node,6345021508,POINT (-0.1462528 51.4832339)
node,6345021509,POINT (-0.1467062 51.48338)
node,6346059993,POINT (-0.1874779 51.5128496)
node,6346469486,POINT (-0.1574937 51.5216549)
node,6346469487,POINT (-0.1574618 51.5215823)
node,6347782774,POINT (-0.1559803 51.5182698)
node,6349714707,POINT (-0.2093364 51.4109832)
node,6352204446,POINT (-0.1584202 51.5153148)
node,6353763694,POINT (-0.1594807 51.5153883)
node,6354407402,POINT (0.0580671 51.5469939)
node,6362179973,POINT (-0.159291 51.5197373)
node,6364655539,POINT (-0.1626055 51.5193135)
node,6364969830,POINT (-0.0837588 51.5882829)
node,6364969834,POINT (-0.0795619 51.5850393)
node,6365875576,POINT (-0.1985546 51.4190023)
node,6367323010,POINT (-0.430428 51.4533924)
node,6367498685,POINT (-0.1978892 51.5083586)
node,6370262589,POINT (0.0686174 51.5616107)
node,6374537258,POINT (-0.1897841 51.4504999)
node,6375669141,POINT (-0.1645803 51.5166241)
node,6381157985,POINT (-0.0675422 51.4696011)
node,6382045242,POINT (0.0977897 51.3740853)
node,6382045245,POINT (0.0976702 51.3739254)
node,6382045248,POINT (0.097566 51.3737813)
node,6382045254,POINT (0.0974569 51.37348)
node,6382045255,POINT (0.097341 51.373424)
node,6383492452,POINT (-0.0731184 51.4738079)
node,6383492458,POINT (-0.0726704 51.4736909)
node,6384246785,POINT (-0.1350327 51.5190529)
node,6386585285,POINT (-0.1187034 51.5118601)
node,6392567464,POINT (-0.1681113 51.5188111)
node,6392567465,POINT (-0.1681458 51.5188344)
node,6394264486,POINT (-0.0352484 51.4975176)
node,6394527628,POINT (-0.1862669 51.3970909)
node,6396175135,POINT (-0.0837269 51.5187344)
node,6396362938,POINT (-0.1368141 51.5109863)
node,6398360314,POINT (-0.0992026 51.5788748)
node,6398368154,POINT (-0.0994308 51.5819429)
node,6398371432,POINT (-0.2416343 51.5371728)
node,6399693701,POINT (0.1018918 51.3786834)
node,6399693702,POINT (0.1020017 51.3787797)
node,6401550965,POINT (-0.3085414 51.4833963)
node,6411598286,POINT (-0.1575838 51.4940355)
node,6413475476,POINT (-0.0892674 51.5712909)
node,6416062086,POINT (-0.1642178 51.5497493)
node,6417301374,POINT (-0.1597799 51.5250161)
node,6419201285,POINT (-0.123252 51.5111588)
node,6423542088,POINT (-0.0325842 51.5677749)
node,6425259196,POINT (-0.0250934 51.5705208)
node,6425259210,POINT (-0.026235 51.5700848)
node,6427869162,POINT (-0.02255 51.5714418)
node,6429327325,POINT (-0.1153916 51.50103)
node,6431117743,POINT (-0.1583446 51.5228968)
node,6432086178,POINT (-0.1592106 51.5220159)
node,6432839085,POINT (-0.1989757 51.5950814)
node,6433136751,POINT (0.117348 51.3739453)
node,6433467353,POINT (-0.1612951 51.5242699)
node,6434102558,POINT (-0.0654466 51.3202203)
node,6434102561,POINT (-0.06535 51.3200762)
node,6434102570,POINT (-0.0650174 51.3195616)
node,6439032692,POINT (-0.1237411 51.470764)
node,6440203715,POINT (-0.230902 51.4095672)
node,6441431019,POINT (-0.230973 51.409563)
node,6444223963,POINT (-0.231256 51.4095461)
node,6448599872,POINT (-0.0212505 51.4454886)
node,6450178025,POINT (-0.1620434 51.5259179)
node,6450370287,POINT (-0.0817156 51.5000951)
node,6450807185,POINT (-0.2244967 51.5054881)
node,6456233885,POINT (-0.076752 51.5045513)
node,6456439395,POINT (-0.2164356 51.3589091)
node,6459139894,POINT (-0.1679137 51.5294629)
node,6462943320,POINT (-0.1655041 51.5224812)
node,6464331588,POINT (-0.1246131 51.5144317)
node,6468792131,POINT (-0.2382754 51.4007447)
node,6469018112,POINT (-0.1700838 51.520693)
node,6470614155,POINT (-0.025341 51.408611)
node,6470614157,POINT (-0.0253685 51.4083505)
node,6478668585,POINT (-0.133851 51.4966332)
node,6481670415,POINT (-0.0957816 51.3732291)
node,6482358885,POINT (-0.0810362 51.5096348)
node,6484435002,POINT (-0.3041733 51.5124776)
node,6486128019,POINT (-0.1807626 51.3698674)
node,6486128025,POINT (-0.1809646 51.3658359)
node,6496477485,POINT (-0.224212 51.4840371)
node,6497046109,POINT (-0.1742401 51.523518)
node,6497046113,POINT (-0.1743487 51.523175)
node,6497046114,POINT (-0.1742964 51.5231333)
node,6497089620,POINT (-0.1741355 51.5230207)
node,6498189135,POINT (-0.1739169 51.5228796)
node,6498443449,POINT (-0.1748511 51.5235153)
node,6499171869,POINT (-0.1760921 51.5244143)
node,6503449977,POINT (-0.1818413 51.4163934)
node,6506129866,POINT (-0.1229366 51.3333505)
node,6513889435,POINT (-0.0664176 51.5080603)
node,6515159564,POINT (-0.1701351 51.4658159)
node,6532493407,POINT (-0.1718989 51.5336592)
node,6532951241,POINT (-0.1052821 51.589722)
node,6532951261,POINT (-0.1047917 51.5898427)
node,6533010982,POINT (-0.1079201 51.5892844)
node,6533027377,POINT (-0.109395 51.5889132)
node,6533029103,POINT (-0.1074296 51.5893527)
node,6533029104,POINT (-0.1073547 51.5893648)
node,6533037500,POINT (-0.1088986 51.5890395)
node,6533299096,POINT (-0.1693561 51.5322268)
node,6533848685,POINT (-0.0103304 51.5478599)
node,6535716224,POINT (-0.1694855 51.5323388)
node,6535716225,POINT (-0.1695357 51.5323817)
node,6541415787,POINT (-0.1702176 51.5335713)
node,6541814588,POINT (-0.123031 51.5121556)
node,6541838685,POINT (-0.1264286 51.5354886)
node,6541871585,POINT (-0.0575245 51.5377318)
node,6542260740,POINT (-0.1690066 51.5322605)
node,6543217486,POINT (-0.0195026 51.4660883)
node,6544301086,POINT (-0.2102766 51.459405)
node,6544359652,POINT (-0.0694431 51.5145628)
node,6545257221,POINT (-0.1693999 51.5337107)
node,6546051085,POINT (-0.1225348 51.5211186)
node,6553222080,POINT (-0.2252138 51.5757574)
node,6553257210,POINT (-0.2238872 51.5771448)
node,6553257211,POINT (-0.2240311 51.5771102)
node,6553543733,POINT (-0.220491 51.5072694)
node,6554932256,POINT (-0.1587725 51.4938132)
node,6556217334,POINT (-0.4148952 51.440918)
node,6556325461,POINT (-0.4187033 51.4393964)
node,6557110192,POINT (-0.4154027 51.4401523)
node,6564646815,POINT (-0.0210854 51.5422044)
node,6572837394,POINT (-0.3146615 51.5114687)
node,6572837395,POINT (-0.3143944 51.5114931)
node,6572837400,POINT (-0.3148001 51.5114489)
node,6572865786,POINT (-0.3153455 51.5114062)
node,6572865787,POINT (-0.3151961 51.5114498)
node,6572865796,POINT (-0.3152693 51.5114276)
node,6572865797,POINT (-0.3158506 51.5113567)
node,6573224785,POINT (-0.1247172 51.5116219)
node,6575428115,POINT (-0.1183297 51.5020002)
node,6577138396,POINT (-0.0836875 51.5021748)
node,6579778687,POINT (-0.133836 51.5171552)
node,6581862763,POINT (0.0020366 51.5782297)
node,6582885234,POINT (-0.2327688 51.410534)
node,6582885258,POINT (-0.232994 51.4111343)
node,6583527630,POINT (-0.1150886 51.4639838)
node,6591730301,POINT (-0.1157873 51.5286725)
node,6591730302,POINT (-0.1164263 51.5302179)
node,6593430185,POINT (-0.0765387 51.4998206)
node,6598532285,POINT (-0.14351 51.5587113)
node,6602966185,POINT (-0.2058538 51.5153682)
node,6602966186,POINT (-0.2061226 51.5162095)
node,6602969086,POINT (-0.2059781 51.5155541)
node,6603678117,POINT (-0.1469174 51.5140229)
node,6606452965,POINT (-0.244523 51.4590937)
node,6611013785,POINT (-0.1445177 51.5408898)
node,6611734015,POINT (-0.0550605 51.5247199)
node,6612064847,POINT (-0.1814953 51.5351152)
node,6612064873,POINT (-0.1815809 51.5350778)
node,6622065897,POINT (-0.0740537 51.4936676)
node,6622068146,POINT (-0.0740192 51.4936343)
node,6629510928,POINT (-0.1838947 51.5371222)
node,6631981306,POINT (-0.1852254 51.5371647)
node,6631981309,POINT (-0.1854496 51.5369412)
node,6634098760,POINT (-0.1902191 51.5352585)
node,6635118485,POINT (-0.120153 51.5325054)
